5,11/03/2018,00:00:05,74.2
20,11/03/2018,00:00:20,74.2
35,11/03/2018,00:00:35,74.2
50,11/03/2018,00:00:50,74.2
65,11/03/2018,00:01:05,74.2
80,11/03/2018,00:01:20,74.2
95,11/03/2018,00:01:35,74.2
110,11/03/2018,00:01:50,74.1
125,11/03/2018,00:02:05,74.1
140,11/03/2018,00:02:20,74.1
155,11/03/2018,00:02:35,74.1
170,11/03/2018,00:02:50,74.1
185,11/03/2018,00:03:05,74.1
200,11/03/2018,00:03:20,74.1
215,11/03/2018,00:03:35,74.1
230,11/03/2018,00:03:50,74.1
245,11/03/2018,00:04:05,74.1
260,11/03/2018,00:04:20,74.0
275,11/03/2018,00:04:35,74.0
290,11/03/2018,00:04:50,74.0
305,11/03/2018,00:05:05,74.0
320,11/03/2018,00:05:20,74.0
335,11/03/2018,00:05:35,74.0
350,11/03/2018,00:05:50,74.0
365,11/03/2018,00:06:05,74.0
380,11/03/2018,00:06:20,74.0
395,11/03/2018,00:06:35,74.0
410,11/03/2018,00:06:50,74.0
425,11/03/2018,00:07:05,74.0
440,11/03/2018,00:07:20,74.0
455,11/03/2018,00:07:35,73.8
470,11/03/2018,00:07:50,73.8
485,11/03/2018,00:08:05,73.8
500,11/03/2018,00:08:20,73.8
515,11/03/2018,00:08:35,73.8
530,11/03/2018,00:08:50,73.8
545,11/03/2018,00:09:05,73.8
560,11/03/2018,00:09:20,73.8
575,11/03/2018,00:09:35,73.8
590,11/03/2018,00:09:50,73.8
605,11/03/2018,00:10:05,73.8
620,11/03/2018,00:10:20,73.8
635,11/03/2018,00:10:35,73.7
650,11/03/2018,00:10:50,73.7
665,11/03/2018,00:11:05,73.7
680,11/03/2018,00:11:20,73.7
695,11/03/2018,00:11:35,73.7
710,11/03/2018,00:11:50,73.7
725,11/03/2018,00:12:05,73.7
740,11/03/2018,00:12:20,73.6
755,11/03/2018,00:12:35,73.6
770,11/03/2018,00:12:50,73.6
785,11/03/2018,00:13:05,73.6
800,11/03/2018,00:13:20,73.6
815,11/03/2018,00:13:35,73.6
830,11/03/2018,00:13:50,73.6
845,11/03/2018,00:14:05,73.6
860,11/03/2018,00:14:20,73.6
875,11/03/2018,00:14:35,73.6
890,11/03/2018,00:14:50,73.6
905,11/03/2018,00:15:05,73.6
920,11/03/2018,00:15:20,73.6
935,11/03/2018,00:15:35,73.6
