9,01/18/2019,00:00:09,72.2,0.57,0.0,0.0,13.29,0.0,0.0,13.3,0.0,0.0,20.99,23.45,47,0,1,0.0,0.23,110.95,0.0,20.99,20.99,4123,512,3334,True
24,01/18/2019,00:00:24,72.2,0.64,0.0,0.0,13.29,0.0,0.0,13.31,0.0,0.0,21.0,23.46,47,0,1,0.0,0.23,110.95,0.0,21.0,21.01,4138,512,3334,True
39,01/18/2019,00:00:39,72.2,0.55,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.99,23.45,48,0,1,0.0,0.23,110.95,0.0,21.0,21.0,4153,512,3334,True
54,01/18/2019,00:00:54,72.2,0.56,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.99,23.44,48,0,1,0.0,0.23,110.95,0.0,21.01,21.01,4364,512,3334,True
69,01/18/2019,00:01:09,72.2,0.62,0.0,0.0,13.32,0.0,0.0,13.33,0.0,0.0,21.01,23.45,48,0,1,0.0,0.23,110.95,0.0,21.0,21.01,4379,512,3334,True
84,01/18/2019,00:01:24,72.2,0.66,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,21.0,23.44,48,0,1,0.0,0.23,110.95,0.0,21.01,21.0,4394,512,3334,True
99,01/18/2019,00:01:39,72.2,0.56,0.0,0.0,13.33,0.0,0.0,13.32,0.0,0.0,21.0,23.44,48,0,1,0.0,0.23,110.95,0.0,20.99,21.0,4409,512,3334,True
114,01/18/2019,00:01:54,72.2,0.54,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.98,23.44,48,0,1,0.0,0.23,110.95,0.0,20.98,21.0,4620,512,3334,True
129,01/18/2019,00:02:09,72.2,0.57,0.0,0.0,13.33,0.0,0.0,13.32,0.0,0.0,20.98,23.43,48,0,1,0.0,0.23,110.95,0.0,21.0,20.98,4635,512,3334,True
144,01/18/2019,00:02:24,72.2,0.66,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.98,23.43,48,0,1,0.0,0.23,110.95,0.0,21.0,21.0,4650,512,3334,True
159,01/18/2019,00:02:39,72.2,0.64,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.98,23.43,48,0,1,0.0,0.23,110.95,0.0,20.99,20.98,4665,512,3334,True
174,01/18/2019,00:02:54,72.2,0.57,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.98,23.43,48,0,1,0.0,0.23,110.95,0.0,20.99,20.97,4876,512,3334,True
189,01/18/2019,00:03:09,72.1,0.73,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.98,23.42,48,0,1,0.0,0.23,110.95,0.0,20.97,20.99,4891,512,3334,True
204,01/18/2019,00:03:24,72.2,0.54,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.97,23.42,48,0,1,0.0,0.23,110.95,0.0,20.98,20.96,4906,512,3334,True
219,01/18/2019,00:03:39,72.2,0.62,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.96,23.41,48,0,1,0.0,0.23,110.95,0.0,20.97,20.95,4921,512,3334,True
234,01/18/2019,00:03:54,72.1,0.52,0.0,0.0,13.32,0.0,0.0,13.32,0.0,0.0,20.96,23.42,48,0,1,0.0,0.23,110.95,0.0,20.97,20.95,5132,512,3334,True
249,01/18/2019,00:04:09,72.1,0.5,0.0,0.0,13.33,0.0,0.0,13.32,0.0,0.0,20.96,23.41,48,0,1,0.0,0.23,110.95,0.0,20.97,20.95,5147,512,3334,True
264,01/18/2019,00:04:24,72.1,0.5,0.0,0.0,13.32,0.0,0.0,13.33,0.0,0.0,20.96,23.4,48,0,1,0.0,0.23,110.95,0.0,20.97,20.95,5162,512,3334,True
